payment_id,merchant_id,payment_type,status,created_at,payment_time,amount,currency,channel,payment_method_type,card_number,card_cvv,card_exp_month,card_exp_year,customer_name,customer_email,customer_phone,billing_address,ip_address,device_id,export_batch_id
trx_ehciwd4thhnwlkq6uu,ldg_ohvkc3,transaction_out,successful,2025-08-30T02:24:33.440943Z,2025-08-30T03:10:33.440943Z,2173.84,EUR,pos,card,**** **** **** 1861,141,4,2029,Logan Bennett,reese.hayden.914@example.test,+44035958557,"112 Avenida da Liberdade, Dublin",19.239.52.8,dev_opapzcmojsup,exp_md5v3ns4bd
trx_4f16tmjkueo7ahnus0,ldg_kju8ju,transaction_out,successful,2025-10-10T06:43:00.917028Z,2025-10-10T07:20:00.917028Z,1489.04,EUR,online,wallet,**** **** **** 7766,104,10,2036,Quinn Dawson,rowan.reed.106@example.test,+44328313725,"24 Unter den Linden, Rome",10.204.122.187,dev_54539jthpfv5,exp_md5v3ns4bd
trx_tjxgqfwhj3freexlrc,vnd_h6dq,transfer_in,successful,2025-11-07T12:07:27.877687Z,2025-11-07T12:46:27.877687Z,2334.22,USD,link,['bank_transfer'],**** **** **** 2505,894,4,2033,Cameron Carter,harper.shaw.508@example.test,+49289021935,"76 Unter den Linden, Lisbon",36.214.23.199,dev_krqm5x22201ig,exp_md5v3ns4bd
trx_aupk3tnrqvg3alkcws,ldg_l7i3by,transaction_in,successful,2025-12-11T08:03:13.522092Z,2025-12-11T09:28:13.522092Z,1532.8,GBP,online,wallet,**** **** **** 5256,150,8,2028,Quinn Carter,harper.miller.114@example.test,+351258767751,"11 Rue de Rivoli, Porto",145.226.218.124,dev_h8k5ayadxbuc,exp_md5v3ns4bd
trx_83g1xaccv6z5kj6kjg,vnd_b5qo,transfer_out,successful,2025-10-10T12:57:15.987118Z,2025-10-10T13:56:15.987118Z,504.85,EUR,api,['bank_transfer'],**** **** **** 3991,084,8,2034,Quinn Bennett,bailey.dawson.009@example.test,+34910646532,"95 Baker Street, Paris",220.145.91.243,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_bw3q8snfnhl2tvwfap,vnd_prqb,transaction_out,successful,2025-12-20T08:35:15.992265Z,2025-12-20T10:33:15.992265Z,1466.53,EUR,online,wallet,**** **** **** 3224,146,3,2034,Parker Hayden,rowan.rowe.761@example.test,+31338897809,"25 Baker Street, Hamburg",42.84.9.28,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_htnw5blgv3emouv9in,vnd_1qwb,transaction_out,successful,2025-06-01T21:46:14.612493Z,2025-06-01T23:33:14.612493Z,1676.25,EUR,api,wallet,**** **** **** 8391,131,4,2026,Sawyer Perry,jordan.quincy.436@example.test,+33119017360,"168 Avenida da Liberdade, Paris",108.251.236.192,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_iuy4yvjhvczo32ftrp,ldg_x90qoi,transaction_out,failed,2025-09-29T23:52:17.530556Z,2025-09-30T01:10:17.530556Z,1578.63,EUR,link,card,**** **** **** 3917,810,7,2031,Skyler Keller,riley.rowe.728@example.test,+31581577227,"49 Calle Mayor, Dublin",108.191.82.140,dev_g6nz14xb4aem,exp_md5v3ns4bd
trx_1xusjyrjk11e9ksuk4,vnd_fpfp,transfer_in,successful,2026-01-03T18:19:57.729551Z,2026-01-03T18:54:57.729551Z,1175.41,USD,pos,['bank_transfer'],**** **** **** 1190,982,2,2035,Rowan Bennett,rowan.harper.677@example.test,+49257974894,"121 Unter den Linden, Berlin",123.104.68.32,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_w20wdbk35zqj2kc404,ldg_kju8ju,transaction_out,pending,2025-06-05T05:53:56.265268Z,2025-06-05T06:41:56.265268Z,1832.85,EUR,invoice,wallet,**** **** **** 5863,426,4,2036,Quinn Carter,taylor.hayes.043@example.test,+33122344739,"170 Rue de Rivoli, Madrid",40.237.37.109,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_w20wdbk35zqj2kc404,ldg_kju8ju,transaction_out,pending,2025-06-05T05:53:56.265268Z,,1832.85,EUR,invoice,wallet,**** **** **** 5863,426,4,2036,Quinn Carter,taylor.hayes.043@example.test,+33122344739,"170 Rue de Rivoli, Madrid",40.237.37.109,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_taigjdgi75oey89vnb,ldg_ohvkc3,transfer_in,failed,2025-08-24T18:46:41.226851Z,2025-08-24T19:11:41.226851Z,1819.93,GBP,online,['bank_transfer'],**** **** **** 2714,843,9,2030,Logan Bennett,cameron.sutton.497@example.test,+353910043698,"17 Unter den Linden, Rome",60.22.72.44,dev_opapzcmojsup,exp_md5v3ns4bd
trx_awt7r6xakho1k45ju6,vnd_y24q,transaction_in,successful,2026-01-05T00:11:51.229666Z,2026-01-05T01:26:51.229666Z,1605.87,EUR,pos,card,**** **** **** 4636,951,4,2031,Dakota Brooks,dakota.reed.136@example.test,+351243806685,"12 Rue de Rivoli, Lisbon",99.248.76.135,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_faynkk0srhu63j6evu,vnd_fpfp,transaction_out,successful,2025-04-30T14:14:49.624345Z,2025-04-30T15:17:49.624345Z,1001.26,EUR,api,wallet,**** **** **** 8691,345,2,2034,Jordan Quincy,riley.miller.002@example.test,+31905274638,"123 Avenida da Liberdade, Amsterdam",90.22.4.240,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ge4yd7whirzcc8c9ds,vnd_4buk,transaction_out,refunded,2025-10-27T02:53:12.159122Z,2025-10-27T04:26:12.159122Z,218.63,EUR,invoice,wallet,**** **** **** 2671,879,10,2030,Emerson Blake,bailey.hayes.723@example.test,+34360327178,"78 Unter den Linden, Porto",120.92.194.142,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_ge4yd7whirzcc8c9ds,vnd_4buk,transaction_out,refunded,2025-10-27T04:52:12.159122Z,2025-10-27T04:26:12.159122Z,218.63,EUR,link,wallet,**** **** **** 2671,879,10,2030,Emerson Blake,bailey.hayes.723@example.test,+34360327178,"78 Unter den Linden, Porto",120.92.194.142,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_3iuv8v0hufp3u7z0na,ldg_v1tqwt,transfer_out,successful,2025-10-16T03:16:04.756254Z,2025-10-16T04:53:04.756254Z,500.13,EUR,api,['bank_transfer'],**** **** **** 5148,651,2,2028,Casey Foster,quinn.sutton.572@example.test,+31012779453,"107 Avenida da Liberdade, Lisbon",1.220.164.170,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_l7i7vtj3h1yvj8dyyk,vnd_4buk,transaction_in,refunded,2025-03-05T00:57:43.624433Z,2025-03-05T02:02:43.624433Z,1844.0,EUR,invoice,wallet,**** **** **** 1594,585,3,2026,Riley Hayden,skyler.harper.407@example.test,+351419715865,"93 Avenida da Liberdade, Hamburg",195.128.11.191,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_4sahnjz46kavxqp01i,ldg_du46aq,transfer_in,successful,2025-06-06T07:23:21.478602Z,2025-06-06T09:14:21.478602Z,2085.5,EUR,invoice,['bank_transfer'],**** **** **** 9879,530,6,2036,Casey Bennett,avery.dawson.170@example.test,+34911314994,"155 Unter den Linden, Dublin",182.217.165.26,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_x5nqt2zl5z1l9yravm,ldg_l7i3by,transaction_out,successful,2025-09-26T11:28:32.990002Z,2025-09-26T13:28:32.990002Z,54.21,USD,pos,card,**** **** **** 5564,353,5,2033,Casey Bennett,dakota.brooks.348@example.test,+49806840012,"192 Calle Mayor, Berlin",128.217.34.123,dev_shterdswpq32,exp_md5v3ns4bd
trx_b17mofzhw5wotp12l3,vnd_1qwb,transaction_out,successful,2025-09-02T05:17:44.971658Z,2025-09-02T06:50:44.971658Z,1147.07,EUR,link,card,**** **** **** 9858,386,3,2029,Bailey Perry,jordan.dawson.979@example.test,+353538079720,"15 Unter den Linden, Madrid",8.225.223.242,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_3k8jizeiixb2ruizov,ldg_du46aq,transfer_out,pending,2025-05-08T00:39:15.971731Z,2025-05-08T01:58:15.971731Z,2132.86,GBP,link,['bank_transfer'],**** **** **** 2517,783,11,2036,Cameron Carter,cameron.palmer.742@example.test,+351156285845,"115 Unter den Linden, Hamburg",215.153.44.235,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_p2ps9nt1upxa76zbrg,ldg_v1tqwt,transfer_out,successful,2025-05-12T19:53:11.571553Z,2025-05-12T20:45:11.571553Z,1670.85,EUR,online,['bank_transfer'],**** **** **** 4877,870,9,2027,Quinn Reed,avery.ellis.368@example.test,+34667454050,"156 Baker Street, Hamburg",155.112.1.154,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_y1gkapgamk9mzidwgh,ldg_kju8ju,transaction_out,pending,2025-03-15T01:25:05.572926Z,2025-03-15T03:06:05.572926Z,1362.47,GBP,online,card,**** **** **** 5931,194,1,2031,Jamie Dawson,parker.sutton.200@example.test,+44729840329,"149 Rue de Rivoli, Amsterdam",203.150.61.7,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_5d71g4dwzaezzhgzgk,vnd_w1t3,transfer_in,refunded,2025-07-24T12:47:39.493439Z,2025-07-24T14:45:39.493439Z,958.78,EUR,link,['bank_transfer'],**** **** **** 5224,621,10,2031,Reese Palmer,bailey.hayes.365@example.test,+49223774075,"46 Baker Street, Dublin",242.194.183.44,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_2y8tq8a84rolqnweft,ldg_x90qoi,transfer_in,successful,2025-07-22T07:05:53.425349Z,2025-07-22T07:23:53.425349Z,323.23,EUR,pos,['bank_transfer'],**** **** **** 5978,957,7,2033,Logan Bennett,emerson.ellis.844@example.test,+44006859783,"6 Unter den Linden, Rome",63.106.18.161,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_oyqf1ekzwknu03hyc7,ldg_ohvkc3,transfer_in,failed,2025-04-14T10:00:27.961191Z,2025-04-14T11:09:27.961191Z,345.03,USD,api,['bank_transfer'],**** **** **** 7148,240,1,2032,Quinn Brooks,sawyer.foster.442@example.test,+33023072267,"86 Unter den Linden, Hamburg",237.48.191.150,dev_opapzcmojsup,exp_md5v3ns4bd
trx_sdd2vfktri4igwn1r5,vnd_4buk,transfer_out,successful,2025-11-29T01:20:24.063785Z,2025-11-29T02:20:24.063785Z,1716.9,EUR,api,['bank_transfer'],**** **** **** 0899,134,3,2034,Casey Quincy,jamie.carter.386@example.test,+351176731088,"8 Unter den Linden, London",232.159.128.135,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_onnkh4d9f36vwo3gvc,vnd_fpfp,transfer_in,successful,2025-08-14T04:53:46.584328Z,2025-08-14T06:01:46.584328Z,457.86,GBP,pos,['bank_transfer'],**** **** **** 9329,403,12,2028,Morgan Bennett,quinn.perry.748@example.test,+33831567279,"117 Via Roma, Lisbon",119.50.137.29,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_yj8xwa2bgvcb0hfsar,ldg_du46aq,transaction_in,failed,2025-05-27T10:04:21.192207Z,2025-05-27T11:57:21.192207Z,595.6,USD,invoice,wallet,**** **** **** 4575,021,6,2034,Jordan Palmer,emerson.reed.420@example.test,+351770022140,"101 Calle Mayor, Madrid",38.109.30.19,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_ld8xc5rehjmwkrx9ye,vnd_h6dq,transfer_in,refunded,2025-07-16T02:54:52.997690Z,2025-07-16T04:23:52.997690Z,1158.67,EUR,invoice,['bank_transfer'],**** **** **** 0150,769,2,2032,Jordan Reed,dakota.reed.464@example.test,+44867279852,"50 Avenida da Liberdade, Madrid",80.35.247.214,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_b317p4x084skb7mdaq,ldg_du46aq,transfer_out,failed,2025-10-17T16:54:28.621421Z,2025-10-17T17:30:28.621421Z,1683.76,EUR,pos,['bank_transfer'],**** **** **** 6413,700,11,2029,Riley Perry,rowan.reed.521@example.test,+33717965404,"138 Unter den Linden, Paris",80.31.177.135,dev_t5nsh2kd7zoe,exp_md5v3ns4bd
trx_9kbtuzh3lkipic9x4d,ldg_ur9fx3,transfer_out,refunded,2025-09-11T20:53:43.611614Z,2025-09-11T22:24:43.611614Z,1462.0,EUR,link,['bank_transfer'],**** **** **** 9197,296,8,2030,Avery Dawson,parker.palmer.003@example.test,+31610950056,"199 Calle Mayor, Madrid",119.17.236.127,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_669v8q81pifm2g77dh,vnd_fpfp,transfer_in,pending,2025-05-27T20:14:56.926246Z,2025-05-27T21:53:56.926246Z,747.98,USD,api,['bank_transfer'],**** **** **** 6274,257,9,2033,Quinn Bennett,jordan.hayden.976@example.test,+353616923394,"61 Via Roma, Amsterdam",237.235.153.89,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_669v8q81pifm2g77dh,vnd_fpfp,transfer_in,pending,2025-05-27T23:05:56.926246Z,2025-05-27T21:53:56.926246Z,747.98,USD,api,['bank_transfer'],**** **** **** 6274,257,9,2033,Quinn Bennett,jordan.hayden.976@example.test,+353616923394,"61 Via Roma, Amsterdam",237.235.153.89,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_mkvih7jjswcemskcav,ldg_v1tqwt,transaction_in,pending,2025-08-14T15:27:58.330707Z,2025-08-14T15:50:58.330707Z,268.98,EUR,invoice,card,**** **** **** 8642,395,1,2028,Harper Blake,harper.quincy.523@example.test,+44825439216,"123 Calle Mayor, Berlin",210.194.102.149,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_j98gwwn0ps1x5kfdwh,ldg_kju8ju,transaction_out,successful,2025-03-10T04:18:56.880884Z,2025-03-10T05:19:56.880884Z,1011.27,EUR,online,card,**** **** **** 3072,042,4,2032,Jordan Harper,mason.shaw.536@example.test,+39582084007,"23 Baker Street, Berlin",49.77.202.156,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_y6t0zp2aaooz2vh9j7,ldg_x90qoi,transaction_in,successful,2025-08-21T20:14:44.116811Z,2025-08-21T22:12:44.116811Z,2150.54,EUR,invoice,card,**** **** **** 4906,422,10,2036,Avery Dawson,harper.quincy.132@example.test,+34869106034,"85 Rue de Rivoli, Berlin",34.221.19.202,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_6dz2819oup27z9l9aq,vnd_b5qo,transaction_out,pending,2025-12-13T13:44:58.692528Z,2025-12-13T15:03:58.692528Z,2270.86,EUR,online,card,**** **** **** 9661,728,5,2034,Quinn Bennett,morgan.dawson.073@example.test,+351961996373,"114 Avenida da Liberdade, Lisbon",106.246.211.223,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_6dz2819oup27z9l9aq,vnd_b5qo,transaction_out,pending,2025-12-13T16:44:58.692528Z,2025-12-13T15:03:58.692528Z,2270.86,EUR,link,card,**** **** **** 9661,728,5,2034,Quinn Bennett,morgan.dawson.073@example.test,+351961996373,"114 Avenida da Liberdade, Lisbon",106.246.211.223,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_vjuk0zjyjegnjxf7qw,vnd_w1t3,transfer_in,failed,2025-07-08T07:32:02.590596Z,2025-07-08T08:08:02.590596Z,1335.53,EUR,link,['bank_transfer'],**** **** **** 0613,833,7,2036,Reese Shaw,morgan.brooks.318@example.test,+44385442948,"199 Avenida da Liberdade, Amsterdam",230.153.166.176,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_8dex8efnr5htdmxcma,ldg_ohvkc3,transaction_out,successful,2025-06-03T12:59:51.034917Z,2025-06-03T14:40:51.034917Z,978.85,EUR,api,card,**** **** **** 8980,711,4,2031,Logan Miller,avery.miller.962@example.test,+44173267336,"128 Rue de Rivoli, Berlin",21.241.254.5,dev_opapzcmojsup,exp_md5v3ns4bd
trx_qozk8qw0tqdzv39zgb,vnd_h6dq,transaction_in,pending,2025-05-06T16:34:08.737716Z,2025-05-06T17:42:08.737716Z,2375.54,EUR,api,wallet,**** **** **** 0352,946,8,2030,Logan Shaw,logan.hayes.505@example.test,+34883888699,"49 Unter den Linden, Rome",214.169.217.53,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_9urhfgdf0hs73g1q3s,ldg_du46aq,transfer_in,successful,2025-05-12T19:40:44.327743Z,2025-05-12T21:21:44.327743Z,1277.42,EUR,pos,['bank_transfer'],**** **** **** 9591,799,11,2032,Dakota Brooks,harper.reed.452@example.test,+31658681855,"63 Via Roma, Amsterdam",244.159.184.197,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_l5eie7udn26h4znm85,ldg_ur9fx3,transfer_in,successful,2025-10-20T19:20:08.677365Z,2025-10-20T20:17:08.677365Z,31.34,EUR,invoice,['bank_transfer'],**** **** **** 2268,113,9,2032,Riley Hayden,parker.carter.309@example.test,+33014457601,"84 Avenida da Liberdade, Dublin",141.122.10.188,dev_tk7se3x3ubon,exp_md5v3ns4bd
trx_l2w8d64pt6azyscxr2,ldg_7mkswd,transaction_in,successful,2025-12-13T15:14:54.897511Z,2025-12-13T16:05:54.897511Z,861.16,EUR,pos,card,**** **** **** 4574,988,12,2028,Quinn Bennett,bailey.foster.658@example.test,+44124776034,"102 Rue de Rivoli, Hamburg",31.152.223.222,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_fe0l0tcv9rryy4v4xe,ldg_kju8ju,transaction_out,failed,2025-03-07T05:35:16.657110Z,2025-03-07T06:52:16.657110Z,1165.47,EUR,link,card,**** **** **** 0791,145,10,2028,Casey Bennett,avery.palmer.236@example.test,+44552008745,"128 Baker Street, London",61.55.213.131,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_ka0yoc01mur53tw11p,ldg_l7i3by,transfer_in,refunded,2025-07-23T11:43:42.101129Z,2025-07-23T13:08:42.101129Z,881.83,EUR,online,['bank_transfer'],**** **** **** 7269,529,5,2033,Sawyer Brooks,cameron.sutton.384@example.test,+31212998034,"30 Unter den Linden, Dublin",126.140.192.181,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_igcuesqcyelc6gxl7n,ldg_7mkswd,transaction_in,failed,2025-07-08T22:10:45.068289Z,2025-07-08T22:25:45.068289Z,735.1,EUR,api,wallet,**** **** **** 9147,420,9,2036,Sawyer Brooks,parker.reed.319@example.test,+39396328400,"199 Rue de Rivoli, Berlin",120.27.40.142,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_cb5uwhbteao3t0htv7,ldg_v1tqwt,transaction_in,failed,2025-06-05T04:46:07.490657Z,2025-06-05T05:59:07.490657Z,605.82,EUR,api,wallet,**** **** **** 5362,956,10,2027,Taylor Hayes,cameron.rowe.266@example.test,+44534254079,"160 Baker Street, Porto",33.174.6.5,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_gjczgrx0fs4nbcc435,ldg_v1tqwt,transfer_out,successful,2025-09-25T22:04:59.381027Z,2025-09-25T22:43:59.381027Z,2059.5,USD,pos,['bank_transfer'],**** **** **** 7660,374,12,2031,Dakota Shaw,sawyer.miller.555@example.test,+33366893732,"192 Rue de Rivoli, Madrid",61.115.63.150,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_mm43npi1o675u5t994,vnd_5goi,transaction_in,refunded,2025-11-10T04:29:34.430270Z,2025-11-10T05:43:34.430270Z,848.33,USD,online,wallet,**** **** **** 1279,970,8,2029,Cameron Dawson,jamie.harper.661@example.test,+33268407614,"114 Rue de Rivoli, Hamburg",186.102.53.119,dev_krqm5x22201ig,exp_md5v3ns4bd
trx_zoy57j5uxt8y606564,vnd_5goi,transfer_out,failed,2025-12-02T09:18:31.619579Z,2025-12-02T10:29:31.619579Z,1920.57,EUR,invoice,['bank_transfer'],**** **** **** 5000,036,11,2032,Reese Hayes,skyler.ellis.788@example.test,+34331521316,"100 Via Roma, Madrid",97.47.23.63,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_m5e61bum7cuxcbzrl5,ldg_7mkswd,transaction_in,refunded,2025-06-13T15:50:27.741953Z,2025-06-13T17:20:27.741953Z,2086.91,USD,link,card,**** **** **** 1455,207,4,2035,Harper Dawson,morgan.carter.727@example.test,+33348930028,"100 Baker Street, Rome",148.132.198.42,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_6j974y79fwblhboesp,vnd_1qwb,transfer_in,refunded,2025-03-06T07:45:16.031066Z,2025-03-06T09:45:16.031066Z,311.35,USD,pos,['bank_transfer'],**** **** **** 5597,012,9,2029,Quinn Brooks,morgan.keller.929@example.test,+353141967452,"13 Rue de Rivoli, Rome",30.253.18.64,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_lxz3r8c9w4uz8bee3t,ldg_7mkswd,transaction_in,pending,2025-10-07T04:31:02.607108Z,2025-10-07T05:35:02.607108Z,306.7,GBP,online,card,**** **** **** 0199,263,3,2027,Taylor Hayes,harper.ellis.267@example.test,+39781780091,"1 Rue de Rivoli, Amsterdam",228.241.185.143,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_t8i9vo619h20h2rc0b,vnd_b5qo,transfer_out,failed,2025-09-04T21:38:15.210407Z,2025-09-04T23:06:15.210407Z,1573.9,GBP,online,['bank_transfer'],**** **** **** 3780,835,7,2030,Jordan Dawson,harper.bennett.620@example.test,+49455866490,"133 Rue de Rivoli, Berlin",201.208.180.25,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_budyuiks0yjuro7vbf,vnd_1qwb,transaction_in,pending,2025-03-17T04:59:54.832784Z,2025-03-17T06:02:54.832784Z,833.57,GBP,online,wallet,**** **** **** 6926,887,1,2032,Casey Hayden,emerson.ellis.259@example.test,+49096890216,"77 Calle Mayor, Porto",131.249.135.193,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_4r2wxzk55959cp4rg1,ldg_v1tqwt,transaction_out,successful,2025-11-29T07:36:31.042046Z,2025-11-29T08:08:31.042046Z,133.48,EUR,link,card,**** **** **** 7766,761,12,2032,Harper Dawson,rowan.reed.802@example.test,+39697466063,"132 Avenida da Liberdade, Paris",66.227.160.44,dev_x5m9i5uls5gxv,exp_md5v3ns4bd
trx_gsscitvop73rsxdl8f,ldg_x90qoi,transaction_in,refunded,2025-10-08T13:13:31.818916Z,2025-10-08T13:58:31.818916Z,1831.24,EUR,invoice,card,**** **** **** 1450,006,12,2032,Sawyer Hayes,sawyer.harper.041@example.test,+44802985243,"107 Rue de Rivoli, Rome",14.253.68.207,dev_se08rwio5ngq,exp_md5v3ns4bd
trx_msql87lxzxrnhrbpa5,vnd_b5qo,transaction_out,failed,2025-08-11T16:23:41.962431Z,2025-08-11T16:58:41.962431Z,2499.4,EUR,invoice,wallet,**** **** **** 1344,960,1,2033,Harper Blake,riley.hayes.617@example.test,+31444889348,"30 Avenida da Liberdade, Amsterdam",193.222.24.105,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_5505y6nu8bhtqz5mgy,vnd_4buk,transaction_in,successful,2025-07-14T04:27:32.204643Z,2025-07-14T04:56:32.204643Z,1049.76,EUR,invoice,wallet,**** **** **** 8079,840,1,2034,Bailey Harper,emerson.keller.787@example.test,+39727422756,"182 Avenida da Liberdade, Hamburg",242.44.16.203,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_tuzd99zjfdznkdy8zg,ldg_kju8ju,transaction_in,successful,2025-03-07T22:17:43.632818Z,2025-03-07T23:28:43.632818Z,2054.9,EUR,online,card,**** **** **** 1123,444,8,2031,Quinn Foster,emerson.quincy.399@example.test,+33974249092,"196 Rue de Rivoli, Paris",97.133.193.137,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_fo1ipmd6k6591ia2zo,ldg_ur9fx3,transaction_in,pending,2025-07-09T00:04:37.415297Z,2025-07-09T02:02:37.415297Z,2385.79,USD,invoice,wallet,**** **** **** 0028,664,12,2027,Jordan Palmer,morgan.dawson.444@example.test,+31235566903,"127 Baker Street, Lisbon",27.40.226.100,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_4y1qb7xnphcgargkme,ldg_x90qoi,transfer_in,refunded,2025-05-01T17:23:09.542940Z,2025-05-01T17:37:09.542940Z,252.99,GBP,api,['bank_transfer'],**** **** **** 6145,988,10,2033,Skyler Dawson,harper.shaw.655@example.test,+353618488449,"97 Unter den Linden, Berlin",123.62.116.171,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_0yytggqt0kosxmnzz2,vnd_4buk,transfer_in,successful,2025-06-12T07:10:02.017366Z,2025-06-12T07:39:02.017366Z,596.91,EUR,link,['bank_transfer'],**** **** **** 5657,769,2,2030,Dakota Sutton,morgan.brooks.611@example.test,+34427108760,"40 Avenida da Liberdade, Paris",149.24.220.98,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_zgmhnxbx835ksdd23e,ldg_ohvkc3,transaction_in,refunded,2025-05-10T15:54:11.398541Z,2025-05-10T16:51:11.398541Z,621.46,GBP,online,card,**** **** **** 3829,907,6,2033,Harper Dawson,casey.perry.814@example.test,+353521262162,"116 Baker Street, Dublin",1.200.41.140,dev_opapzcmojsup,exp_md5v3ns4bd
trx_hept9vxwcnmfke2evk,ldg_v1tqwt,transaction_out,successful,2025-03-01T11:02:20.229362Z,2025-03-01T12:15:20.229362Z,1087.02,GBP,api,wallet,**** **** **** 9205,164,2,2033,Casey Quincy,jordan.hayden.321@example.test,+44422068625,"86 Via Roma, Porto",22.169.35.183,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_hept9vxwcnmfke2evk,ldg_v1tqwt,transaction_out,successful,2025-03-01T11:02:20.229362Z,,1087.02,GBP,api,wallet,**** **** **** 9205,164,2,2033,Casey Quincy,jordan.hayden.321@example.test,+44422068625,"86 Via Roma, Porto",22.169.35.183,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_ytnqistpkafjedyym3,ldg_ur9fx3,transaction_out,refunded,2025-09-29T20:32:14.720258Z,2025-09-29T20:54:14.720258Z,534.02,USD,pos,wallet,**** **** **** 2260,662,2,2033,Jordan Sutton,morgan.blake.490@example.test,+31039338804,"36 Avenida da Liberdade, Hamburg",84.139.107.251,dev_tk7se3x3ubon,exp_md5v3ns4bd
trx_tdogx245fnlkueggf0,ldg_x90qoi,transfer_in,failed,2025-04-21T10:21:18.808410Z,2025-04-21T10:35:18.808410Z,524.52,GBP,api,['bank_transfer'],**** **** **** 0421,344,1,2026,Jamie Bennett,morgan.palmer.347@example.test,+353707347573,"128 Avenida da Liberdade, Hamburg",49.96.193.48,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_qdpzuyey8afyg28zja,vnd_1qwb,transfer_out,refunded,2025-07-30T16:59:04.035361Z,2025-07-30T17:09:04.035361Z,1469.09,EUR,pos,['bank_transfer'],**** **** **** 0606,428,1,2030,Jordan Palmer,casey.quincy.079@example.test,+31564366246,"198 Via Roma, Berlin",30.178.102.47,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_cclirsylkyewdkxw1p,ldg_7mkswd,transaction_out,refunded,2025-07-19T20:25:49.984553Z,2025-07-19T21:31:49.984553Z,2174.78,EUR,invoice,wallet,**** **** **** 1491,345,3,2026,Cameron Hayes,logan.harper.907@example.test,+49911370831,"29 Avenida da Liberdade, Madrid",161.188.114.246,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_cclirsylkyewdkxw1p,ldg_7mkswd,transaction_out,refunded,2025-07-19T22:11:49.984553Z,2025-07-19T21:31:49.984553Z,2210.78,EUR,invoice,wallet,**** **** **** 1491,345,3,2026,Cameron Hayes,logan.harper.907@example.test,+49911370831,"29 Avenida da Liberdade, Madrid",161.188.114.246,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
